Date first seen          Duration Proto      Src IP Addr      Src IP Addr:Port       Dst IP Addr      Dst IP Addr:Port   Packets    Bytes Flows
2018-05-10 13:46:10.253,    0.025,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34428,       2,      80,    1
2018-05-10 13:46:03.818,   13.427,TCP  ,   216.58.206.34,   216.58.206.34:443  ,   192.168.1.100,   192.168.1.100:42132,      15,    2225,    1
2018-05-10 13:46:17.242,    0.195,TCP  ,   192.168.1.100,   192.168.1.100:42144,    216.58.214.3,    216.58.214.3:443  ,       5,    1081,    1
2018-05-10 13:46:16.757,    0.000,UDP  ,   192.168.1.100,   192.168.1.100:54333,        10.0.2.3,        10.0.2.3:53   ,       2,     140,    1
2018-05-10 13:46:03.818,   13.427,TCP  ,   192.168.1.100,   192.168.1.100:42132,   216.58.206.34,   216.58.206.34:443  ,      10,    1187,    1
2018-05-10 13:46:08.867,    8.228,TCP  ,   192.168.1.100,   192.168.1.100:48526,  216.58.198.162,  216.58.198.162:443  ,      16,    3724,    1
2018-05-10 13:46:16.796,    0.218,TCP  ,  216.58.198.162,  216.58.198.162:443  ,   192.168.1.100,   192.168.1.100:48548,      10,    3502,    1
2018-05-10 13:46:16.759,    0.000,UDP  ,        10.0.2.3,        10.0.2.3:53   ,   192.168.1.100,   192.168.1.100:54333,       2,     544,    1
2018-05-10 13:45:31.225,   46.114,TCP  ,   192.168.1.100,   192.168.1.100:50276,    216.58.214.4,    216.58.214.4:443  ,      50,    4669,    1
2018-05-10 13:46:08.889,    8.206,TCP  ,  216.58.198.162,  216.58.198.162:443  ,   192.168.1.100,   192.168.1.100:48526,      18,    4256,    1
2018-05-10 13:46:17.243,    0.194,TCP  ,    216.58.214.3,    216.58.214.3:443  ,   192.168.1.100,   192.168.1.100:42144,       8,     907,    1
2018-05-10 13:45:31.253,   46.086,TCP  ,    216.58.214.4,    216.58.214.4:443  ,   192.168.1.100,   192.168.1.100:50276,      65,  104888,    1
2018-05-10 13:46:16.765,    0.249,TCP  ,   192.168.1.100,   192.168.1.100:48548,  216.58.198.162,  216.58.198.162:443  ,      10,     925,    1
2018-05-10 13:46:21.366,    0.000,UDP  ,   192.168.1.100,   192.168.1.100:39215,        10.0.2.3,        10.0.2.3:53   ,       2,     122,    1
2018-05-10 13:46:21.367,    0.000,UDP  ,        10.0.2.3,        10.0.2.3:53   ,   192.168.1.100,   192.168.1.100:39215,       2,     898,    1
2018-05-10 13:46:14.813,    5.945,TCP  ,  173.194.13.217,  173.194.13.217:443  ,   192.168.1.100,   192.168.1.100:41224,       4,     164,    1
2018-05-10 13:46:14.813,    5.945,TCP  ,   192.168.1.100,   192.168.1.100:41224,  173.194.13.217,  173.194.13.217:443  ,       4,     191,    1
2018-05-10 13:45:42.569,   44.412,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34356,       6,     946,    1
2018-05-10 13:46:08.938,   20.475,TCP  ,   192.168.1.100,   192.168.1.100:34424,   216.58.214.14,   216.58.214.14:80   ,       3,     547,    1
2018-05-10 13:46:05.169,   24.244,TCP  ,   192.168.1.100,   192.168.1.100:34420,   216.58.214.14,   216.58.214.14:80   ,       4,     607,    1
2018-05-10 13:46:08.938,   20.476,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34424,       3,     120,    1
2018-05-10 13:46:19.173,   10.240,TCP  ,   192.168.1.100,   192.168.1.100:34426,   216.58.214.14,   216.58.214.14:80   ,       2,      80,    1
2018-05-10 13:45:42.569,   44.412,TCP  ,   192.168.1.100,   192.168.1.100:34356,   216.58.214.14,   216.58.214.14:80   ,       7,    1134,    1
2018-05-10 13:46:19.174,   10.240,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34426,       2,      80,    1
2018-05-10 13:46:08.902,   20.512,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34420,       3,     120,    1
2018-05-10 13:46:14.307,   20.480,TCP  ,   192.168.1.100,   192.168.1.100:34392,   216.58.214.14,   216.58.214.14:80   ,       3,     120,    1
2018-05-10 13:45:32.048,   58.108,TCP  ,   216.58.210.35,   216.58.210.35:443  ,   192.168.1.100,   192.168.1.100:59432,      26,   49988,    1
2018-05-10 13:46:14.311,   20.477,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34406,       3,     120,    1
2018-05-10 13:46:14.307,   20.480,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34392,       3,     120,    1
2018-05-10 13:46:31.133,    0.066,TCP  ,   192.168.1.100,   192.168.1.100:42116,   216.58.206.34,   216.58.206.34:443  ,       2,     126,    1
