172.16.238.15,20,172.16.238.20,45855,6,1294,5239936,1287,99992,52,4049,10188,1990,52,77,80,6,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,1294,5239936,1287,99992,18,0,0,0,67296,99992,2
172.16.238.20,36186,172.16.238.15,21,6,21,1256,23,1611,52,59,83,10,52,70,139,22,0,0,5,1,1,0,5,1,13,13,13,13,0,0,0,0,0,21,1256,23,1611,9,12,0,0,1112,1204,4
172.16.238.20,36288,172.16.238.15,21,6,20,1200,22,1557,52,60,80,10,52,70,129,21,1,0,2,0,1,0,1,0,11,11,11,11,0,0,0,0,0,20,1200,22,1557,9,12,0,0,1056,1160,4
172.16.238.15,20,172.16.238.20,36387,6,5,499,3,164,52,99,283,102,52,54,60,4,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,499,3,164,1,0,0,0,268,164,2
172.16.238.15,20,172.16.238.20,50927,6,379,1063988,375,27476,52,2807,2948,519,52,73,80,9,1,0,1,0,0,0,1,0,4,4,4,4,0,0,0,0,0,379,1063988,375,27476,6,0,0,0,19716,27476,2
172.16.238.15,20,172.16.238.20,58009,6,1200,5213328,1195,92804,52,4344,10188,2298,52,77,80,6,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,1200,5213328,1195,92804,18,0,0,0,62408,92804,2
172.16.238.15,20,172.16.238.20,43505,6,2810,22764325,2798,214560,52,8101,26116,7055,52,76,80,7,0,0,1,0,0,0,1,0,8,8,8,8,0,0,0,0,0,2810,22764325,2798,214560,33,0,0,0,146128,214560,2
172.16.238.15,20,172.16.238.20,57925,6,757,2156846,753,57732,52,2849,4396,462,52,76,80,7,0,0,1,0,0,0,1,0,4,4,4,4,0,0,0,0,0,757,2156846,753,57732,16,0,0,0,39372,57732,2
172.16.238.15,20,172.16.238.20,36267,6,1300,5297908,1294,101076,52,4075,8740,1981,52,78,80,5,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,1300,5297908,1294,101076,17,0,0,0,67608,101076,2
172.16.238.15,20,172.16.238.20,32847,6,723,2157030,719,55388,52,2983,4396,570,52,77,80,6,0,0,1,0,0,0,1,0,4,4,4,4,0,0,0,0,0,723,2157030,719,55388,7,0,0,0,37604,55388,2
172.16.238.15,20,172.16.238.20,56737,6,3419,34599534,3403,262836,52,10119,26116,7805,52,77,80,6,0,0,1,0,0,0,1,0,9,9,9,9,0,0,0,0,0,3419,34599534,3403,262836,36,0,0,0,177796,262836,2
172.16.238.15,20,172.16.238.20,52715,6,109,295914,106,7256,52,2714,2948,705,52,68,80,9,0,0,1,0,0,0,1,0,3,3,3,3,0,0,0,0,0,109,295914,106,7256,3,0,0,0,5676,7256,2
172.16.238.20,59750,172.16.238.15,21,6,61,3852,74,5729,52,63,88,13,52,77,145,29,0,1,9,1,0,0,9,1,63,63,63,63,0,0,0,0,0,61,3852,74,5729,29,41,0,0,3192,3856,4
172.16.238.15,20,172.16.238.20,59387,6,375,1056540,370,28084,52,2817,2948,507,52,75,80,7,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,375,1056540,370,28084,7,0,0,0,19508,28084,2
172.16.238.15,20,172.16.238.20,54725,6,1541,5220924,1531,119964,52,3388,7292,1080,52,78,80,5,0,0,1,0,0,0,1,0,7,7,7,7,0,0,0,0,0,1541,5220924,1531,119964,20,0,0,0,80140,119964,2
172.16.238.15,20,172.16.238.20,40913,6,3612,23118797,3596,278980,52,6400,15980,4860,52,77,80,6,1,0,1,0,0,0,1,0,12,12,12,12,0,0,0,0,0,3612,23118797,3596,278980,36,0,0,0,187832,278980,2
172.16.238.15,20,172.16.238.20,60423,6,771,2160470,766,59544,52,2802,2948,489,52,77,80,6,1,0,1,0,0,0,1,0,7,7,7,7,0,0,0,0,0,771,2160470,766,59544,13,0,0,0,40100,59544,2
172.16.238.15,20,172.16.238.20,35147,6,1549,5370832,1538,121120,52,3467,5844,1099,52,78,80,4,0,0,1,0,0,0,1,0,7,7,7,7,0,0,0,0,0,1549,5370832,1538,121120,25,0,0,0,80556,121120,2
172.16.238.15,20,172.16.238.20,46459,6,759,2161798,753,57976,52,2848,2948,422,52,76,80,7,1,0,1,0,0,0,1,0,7,7,7,7,0,0,0,0,0,759,2161798,753,57976,7,0,0,0,39476,57976,2
172.16.238.15,20,172.16.238.20,37135,6,4442,33290242,4425,342740,52,7494,15980,5598,52,77,80,6,0,0,1,0,0,0,1,0,14,14,14,14,0,0,0,0,0,4442,33290242,4425,342740,41,0,0,0,230992,342740,2
172.16.238.15,20,172.16.238.20,38937,6,116,299174,111,7248,52,2579,2948,841,52,65,80,9,1,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,116,299174,111,7248,3,0,0,0,6040,7248,2
172.16.238.15,20,172.16.238.20,50245,6,7,7250,5,292,52,1035,2948,1364,52,58,64,6,1,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,7,7250,5,292,1,0,0,0,372,292,2
172.16.238.20,59934,172.16.238.15,21,6,68,4229,73,5685,52,62,88,12,52,77,145,29,0,1,14,2,0,1,14,2,92,92,92,92,0,0,0,0,0,68,4229,73,5685,29,41,0,0,3564,3812,4
172.16.238.15,20,172.16.238.20,47333,6,371,1049092,367,28020,52,2827,2948,496,52,76,80,7,1,0,1,0,0,0,1,0,4,4,4,4,0,0,0,0,0,371,1049092,367,28020,6,0,0,0,19300,28020,2
172.16.238.15,20,172.16.238.20,60655,6,1154,5248584,1147,89652,52,4548,11636,2761,52,78,80,5,0,0,1,0,0,0,1,0,4,4,4,4,0,0,0,0,0,1154,5248584,1147,89652,21,0,0,0,60016,89652,2
172.16.238.15,20,172.16.238.20,59855,6,1836,22086693,1826,138596,52,12029,33356,11140,52,75,80,7,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,1836,22086693,1826,138596,32,0,0,0,95480,138596,2
172.16.238.15,20,172.16.238.20,40015,6,680,2151394,676,51448,52,3163,5844,1009,52,76,80,7,1,0,1,0,0,0,1,0,4,4,4,4,0,0,0,0,0,680,2151394,676,51448,7,0,0,0,35368,51448,2
172.16.238.15,20,172.16.238.20,35883,6,1121,5339280,1118,86856,52,4762,13084,2710,52,77,80,6,0,0,1,0,0,0,1,0,4,4,4,4,0,0,0,0,0,1121,5339280,1118,86856,15,0,0,0,58300,86856,2
172.16.238.15,20,172.16.238.20,44853,6,705,2163334,700,54272,52,3068,4396,685,52,77,80,6,0,0,1,0,0,0,1,0,3,3,3,3,0,0,0,0,0,705,2163334,700,54272,12,0,0,0,36668,54272,2
172.16.238.15,20,172.16.238.20,45085,6,2677,33499606,2667,203340,52,12513,33356,11310,52,76,80,7,0,0,1,0,0,0,1,0,8,8,8,8,0,0,0,0,0,2677,33499606,2667,203340,36,0,0,0,139212,203340,2
172.16.238.15,20,172.16.238.20,38535,6,116,302070,114,7800,52,2604,2948,785,52,68,80,8,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,116,302070,114,7800,2,0,0,0,6040,7800,2
172.16.238.15,20,172.16.238.20,44929,6,7,7250,6,344,52,1035,2948,1364,52,57,64,6,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,7,7250,6,344,1,0,0,0,372,344,2
172.16.238.20,60008,172.16.238.15,21,6,62,3900,72,5625,52,62,88,13,52,78,145,29,0,0,7,1,0,0,7,1,48,48,48,48,0,0,0,0,0,62,3900,72,5625,29,41,0,0,3232,3752,4
172.16.238.15,20,172.16.238.20,46665,6,376,1058040,370,27708,52,2813,2948,512,52,74,80,8,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,376,1058040,370,27708,9,0,0,0,19560,27708,2
172.16.238.15,20,172.16.238.20,57589,6,1546,5348608,1536,120636,52,3459,7292,1262,52,78,80,5,0,0,1,0,0,0,1,0,7,7,7,7,0,0,0,0,0,1546,5348608,1536,120636,18,0,0,0,80400,120636,2
172.16.238.15,20,172.16.238.20,42927,6,2974,22535373,2963,229736,52,7577,18876,5916,52,77,80,6,0,0,1,0,0,0,1,0,10,10,10,10,0,0,0,0,0,2974,22535373,2963,229736,23,0,0,0,154656,229736,2
172.16.238.15,20,172.16.238.20,38471,6,761,2164294,754,57920,52,2844,2948,449,52,76,80,7,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,761,2164294,754,57920,9,0,0,0,39580,57920,2
172.16.238.15,20,172.16.238.20,46201,6,1528,5370580,1520,120128,52,3514,7292,1258,52,79,80,4,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,1528,5370580,1520,120128,20,0,0,0,79464,120128,2
172.16.238.15,20,172.16.238.20,33499,6,764,2176538,758,58700,52,2848,2948,420,52,77,80,6,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,764,2176538,758,58700,16,0,0,0,39736,58700,2
172.16.238.15,20,172.16.238.20,54289,6,3866,33257690,3844,294996,52,8602,18876,6467,52,76,80,6,0,0,1,0,0,0,1,0,12,12,12,12,0,0,0,0,0,3866,33257690,3844,294996,42,0,0,0,201040,294996,2
172.16.238.15,20,172.16.238.20,44433,6,111,298914,105,7216,52,2692,2948,787,52,68,80,10,1,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,111,298914,105,7216,4,0,0,0,5780,7216,2
172.16.238.15,20,172.16.238.20,35023,6,7,7250,5,268,52,1035,2948,1364,52,53,60,3,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,7250,5,268,1,0,0,0,372,268,2
172.16.238.20,60080,172.16.238.15,21,6,64,4008,73,5685,52,62,88,13,52,77,145,29,0,1,12,2,0,1,13,2,85,85,85,85,0,0,0,0,0,64,4008,73,5685,29,41,0,0,3344,3812,4
172.16.238.15,20,172.16.238.20,59959,6,5,1003,3,164,52,200,787,327,52,54,60,4,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,1003,3,164,1,0,0,0,268,164,2
172.16.238.20,60132,172.16.238.15,21,6,17,1026,16,1119,52,60,88,10,52,69,103,16,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,17,1026,16,1119,8,10,0,0,904,840,4
172.16.238.20,60182,172.16.238.15,21,6,19,1125,17,1179,52,59,83,9,52,69,103,16,0,0,2,0,0,0,1,0,8,8,8,8,0,0,0,0,0,19,1125,17,1179,8,10,0,0,1004,900,4
172.16.238.20,60418,172.16.238.15,21,6,20,1185,19,1283,52,59,83,9,52,67,103,16,0,0,1,0,1,0,1,0,9,9,9,9,0,0,0,0,0,20,1185,19,1283,8,10,0,0,1068,1004,4
172.16.238.20,60210,172.16.238.15,21,6,19,1129,19,1283,52,59,80,8,52,67,103,16,0,0,1,0,1,0,1,0,10,10,10,10,0,0,0,0,0,19,1129,19,1283,8,10,0,0,1016,1004,4
172.16.238.15,20,172.16.238.20,59729,6,5,1003,3,164,52,200,787,327,52,54,60,4,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,1003,3,164,1,0,0,0,268,164,2
