172.16.238.20,36026,172.16.238.5,22,6,801,63445,792,2176905,52,79,1388,47,52,2748,2948,627,0,0,1,0,0,0,1,0,13,13,13,13,0,0,0,0,0,801,63445,792,2176905,28,13,0,0,60928,41200,2
172.16.238.20,35774,172.16.238.5,22,6,1743,138665,1724,5290177,52,79,1388,32,52,3068,5844,973,0,0,1,0,0,0,1,0,19,19,19,19,0,0,0,0,0,1743,138665,1724,5290177,57,69,0,0,135080,90156,2
172.16.238.20,35778,172.16.238.5,22,6,352,27469,349,939841,52,78,1388,71,52,2692,2948,740,0,0,1,0,0,0,1,0,16,16,16,16,0,0,0,0,0,352,27469,349,939841,17,14,0,0,25348,18164,2
172.16.238.20,35780,172.16.238.5,22,6,1334,106573,1311,5112441,52,79,1388,36,52,3899,10188,2091,0,0,1,0,0,0,1,0,12,12,12,12,0,0,0,0,0,1334,106573,1311,5112441,48,22,0,0,103336,68596,2
172.16.238.20,35782,172.16.238.5,22,6,317,25413,314,850125,52,80,1388,74,52,2707,2948,718,0,0,1,0,0,0,1,0,8,8,8,8,0,0,0,0,0,317,25413,314,850125,16,11,0,0,23328,16336,2
172.16.238.20,35786,172.16.238.5,22,6,19,2929,18,3617,52,154,1388,300,52,200,1028,305,1,0,1,0,1,0,1,0,12,12,12,12,0,0,0,0,0,19,2929,18,3617,12,11,0,0,1004,952,2
172.16.238.20,35788,172.16.238.5,22,6,746,58885,737,2036321,52,78,1388,49,52,2762,2948,596,0,0,1,0,0,0,1,0,14,14,14,14,0,0,0,0,0,746,58885,737,2036321,24,13,0,0,56512,38340,2
172.16.238.20,35792,172.16.238.5,22,6,23,3233,19,3845,52,140,1388,273,52,202,1028,297,0,0,1,0,1,0,1,0,10,10,10,10,0,0,0,0,0,23,3233,19,3845,14,12,0,0,1212,1004,2
172.16.238.20,35794,172.16.238.5,22,6,312,24293,309,843153,52,77,1388,75,52,2728,2948,707,0,0,1,0,0,0,1,0,14,14,14,14,0,0,0,0,0,312,24293,309,843153,16,13,0,0,22208,16084,2
172.16.238.20,35796,172.16.238.5,22,6,37,3989,35,55697,52,107,1388,218,52,1591,2948,1389,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,37,3989,35,55697,12,11,0,0,2048,1828,2
172.16.238.20,35800,172.16.238.5,22,6,756,60293,749,2098777,52,79,1388,48,52,2802,2948,556,0,0,1,0,0,0,1,0,12,12,12,12,0,0,0,0,0,756,60293,749,2098777,23,14,0,0,57956,38964,2
172.16.238.20,35750,172.16.238.5,22,6,1472,118581,1445,5140633,52,80,1388,35,52,3557,10188,1578,0,0,1,0,0,0,1,0,14,14,14,14,0,0,0,0,0,1472,118581,1445,5140633,51,105,0,0,115236,75588,2
172.16.238.20,35802,172.16.238.5,22,6,130,10733,127,305829,52,82,1388,116,52,2408,2948,1055,0,0,1,0,0,0,1,0,14,14,14,14,0,0,0,0,0,130,10733,127,305829,14,13,0,0,8728,6620,2
172.16.238.20,35806,172.16.238.5,22,6,5289,419321,5124,31959901,52,79,1388,20,52,6237,11636,3620,0,0,1,0,0,0,1,0,26,26,26,26,0,0,0,0,0,5289,419321,5124,31959901,284,1674,0,0,407588,269376,2
172.16.238.20,35808,172.16.238.5,22,6,3657,289813,3546,21766625,52,79,1388,23,52,6138,13084,4311,0,0,1,0,0,0,1,0,18,18,18,18,0,0,0,0,0,3657,289813,3546,21766625,191,1057,0,0,281428,187064,2
172.16.238.20,35810,172.16.238.5,22,6,3358,260425,3196,31936185,52,77,1388,25,52,9992,16484,6511,0,0,1,0,0,0,1,0,15,15,15,15,0,0,0,0,0,3358,260425,3196,31936185,285,1713,0,0,248620,168012,2
172.16.238.20,35814,172.16.238.5,22,6,22,3093,19,3685,52,140,1388,280,52,193,1028,298,0,0,1,0,0,0,1,0,8,8,8,8,0,0,0,0,0,22,3093,19,3685,12,11,0,0,1160,1004,2
172.16.238.20,35816,172.16.238.5,22,6,36,3957,35,45017,52,109,1388,220,52,1286,2948,1349,0,0,1,0,0,0,1,0,7,7,7,7,0,0,0,0,0,36,3957,35,45017,11,10,0,0,2052,1836,2
172.16.238.20,35818,172.16.238.5,22,6,131,10309,127,306005,52,78,1388,116,52,2409,2948,1099,0,0,1,0,0,0,1,0,10,10,10,10,0,0,0,0,0,131,10309,127,306005,16,13,0,0,8208,6620,2
172.16.238.20,35822,172.16.238.5,22,6,656,52017,646,1953917,52,79,1388,52,52,3024,4396,765,0,0,1,0,0,0,1,0,7,7,7,7,0,0,0,0,0,656,52017,646,1953917,23,13,0,0,49680,33600,2
172.16.238.20,35824,172.16.238.5,22,6,5275,417593,5115,32121985,52,79,1388,20,52,6279,13084,4079,0,0,1,0,0,0,1,0,24,24,24,24,0,0,0,0,0,5275,417593,5115,32121985,282,1627,0,0,405896,269104,2
172.16.238.20,35828,172.16.238.5,22,6,39,4269,36,61541,52,109,1388,211,52,1709,2948,1377,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,39,4269,36,61541,12,11,0,0,2328,1880,2
172.16.238.20,35752,172.16.238.5,22,6,129,10405,128,308777,52,80,1388,117,52,2412,2948,1071,0,0,1,0,0,0,1,0,12,12,12,12,0,0,0,0,0,129,10405,128,308777,14,13,0,0,8400,6672,2
172.16.238.20,35830,172.16.238.5,22,6,1182,94017,1151,5245037,52,79,1388,39,52,4556,14532,2816,0,0,1,0,0,0,1,0,8,8,8,8,0,0,0,0,0,1182,94017,1151,5245037,50,71,0,0,90716,59992,2
172.16.238.20,35832,172.16.238.5,22,6,33,3761,31,44809,52,113,1388,230,52,1445,2948,1404,0,0,1,0,0,0,1,0,8,8,8,8,0,0,0,0,0,33,3761,31,44809,11,10,0,0,1856,1628,2
172.16.238.20,35836,172.16.238.5,22,6,35,3837,31,41913,52,109,1388,224,52,1352,2948,1346,0,0,1,0,0,0,1,0,10,10,10,10,0,0,0,0,0,35,3837,31,41913,11,10,0,0,1932,1628,2
172.16.238.20,35838,172.16.238.5,22,6,21,3033,18,3617,52,144,1388,286,52,200,1028,305,1,0,1,0,1,0,1,0,10,10,10,10,0,0,0,0,0,21,3033,18,3617,12,11,0,0,1108,952,2
